[18:21:01] [main/INFO]: ModLauncher running: args [--username, AberrantNautilus, --version, forge-47.2.20, --gameDir, C:\Users\ArcieL\curseforge\minecraft\Instances\the last temp, --assetsDir, C:\Users\ArcieL\curseforge\minecraft\Install\assets, --assetIndex, 5, --uuid, 4b4172d178c644eba8bf7f8d11bd2ac8, --accessToken, ????????, --clientId, NTAzMjI4MGUtYWEyYy00OTE3LTkwOTMtYzM3ZWRiNDUwNjc4, --xuid, 2535433395142716, --userType, msa, --versionType, release, --width, 1024, --height, 768, --quickPlayPath, C:\Users\ArcieL\curseforge\minecraft\Install\quickPlay\java\1716340859140.json, --launchTarget, forgeclient, --fml.forgeVersion, 47.2.20, --fml.mcVersion, 1.20.1, --fml.forgeGroup, net.minecraftforge, --fml.mcpVersion, 20230612.114412]
[18:21:01] [main/INFO]: ModLauncher 10.0.9+10.0.9+main.dcd20f30 starting: java version 17.0.8 by Microsoft; OS Windows 11 arch amd64 version 10.0
[18:21:02] [main/INFO]: Loading ImmediateWindowProvider fmlearlywindow
[18:21:02] [main/INFO]: Trying GL version 4.6
[18:21:03] [main/INFO]: Requested GL version 4.6 got version 4.6
[18:21:03] [main/ERROR]: Could not find DefaultSettings, not going to do anything! Shutting down...
[18:21:03] [main/INFO]: SpongePowered MIXIN Subsystem Version=0.8.5 Source=union:/C:/Users/ArcieL/curseforge/minecraft/Install/libraries/org/spongepowered/mixin/0.8.5/mixin-0.8.5.jar%23100!/ Service=ModLauncher Env=CLIENT
[18:21:03] [pool-2-thread-1/INFO]: GL info: NVIDIA GeForce RTX 3070 Ti Laptop GPU/PCIe/SSE2 GL version 4.6.0 NVIDIA 552.22, NVIDIA Corporation
[18:21:50] [Worker-ResourceReload-14/WARN]: Invalid frame index on sprite allthetweaks:item/improbable_probability_device frame 13: 4
[18:21:50] [Worker-ResourceReload-14/WARN]: Invalid frame index on sprite allthetweaks:item/improbable_probability_device frame 15: 1
[18:21:50] [Worker-ResourceReload-14/WARN]: Invalid frame index on sprite allthetweaks:item/improbable_probability_device frame 16: 4
[18:21:50] [Worker-ResourceReload-14/WARN]: Invalid frame index on sprite allthetweaks:item/improbable_probability_device frame 17: 2
[18:21:50] [Worker-ResourceReload-14/WARN]: Invalid frame index on sprite allthetweaks:item/improbable_probability_device frame 18: 3
[18:21:50] [Worker-ResourceReload-14/WARN]: Invalid frame index on sprite allthetweaks:item/improbable_probability_device frame 20: 1
[18:21:50] [Worker-ResourceReload-14/WARN]: Invalid frame index on sprite allthetweaks:item/improbable_probability_device frame 22: 1
[18:21:50] [Worker-ResourceReload-14/WARN]: Invalid frame index on sprite allthetweaks:item/improbable_probability_device frame 23: 4
[18:21:50] [Worker-ResourceReload-14/WARN]: Invalid frame index on sprite allthetweaks:item/improbable_probability_device frame 24: 1
[18:21:50] [Worker-ResourceReload-14/WARN]: Invalid frame index on sprite allthetweaks:item/improbable_probability_device frame 25: 4
[18:21:50] [Worker-ResourceReload-14/WARN]: Invalid frame index on sprite allthetweaks:item/improbable_probability_device frame 26: 2
[18:21:50] [Worker-ResourceReload-14/WARN]: Invalid frame index on sprite allthetweaks:item/improbable_probability_device frame 27: 4
[18:21:50] [Worker-ResourceReload-14/WARN]: Invalid frame index on sprite allthetweaks:item/improbable_probability_device frame 28: 2
[18:21:50] [Worker-ResourceReload-0/WARN]: Unused frames in sprite evilcraft:block/blood_still: [20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]
[18:21:50] [Worker-ResourceReload-3/WARN]: Unused frames in sprite enderio:block/alloy_smelter_front_active: [4, 5]
[18:21:50] [Worker-ResourceReload-18/WARN]: Unused frames in sprite irons_spellbooks:item/upgrade_orb_ender: [1, 5, 6, 7]
[18:21:50] [Worker-ResourceReload-18/WARN]: Invalid frame index on sprite allthetweaks:item/pulsating_black_hole frame 1: 1
[18:21:50] [Worker-ResourceReload-18/WARN]: Invalid frame index on sprite allthetweaks:item/pulsating_black_hole frame 2: 2
[18:21:50] [Worker-ResourceReload-18/WARN]: Invalid frame index on sprite allthetweaks:item/pulsating_black_hole frame 3: 3
[18:21:50] [Worker-ResourceReload-18/WARN]: Invalid frame index on sprite allthetweaks:item/pulsating_black_hole frame 4: 4
[18:21:50] [Worker-ResourceReload-18/WARN]: Invalid frame index on sprite allthetweaks:item/pulsating_black_hole frame 5: 3
[18:21:50] [Worker-ResourceReload-18/WARN]: Invalid frame index on sprite allthetweaks:item/pulsating_black_hole frame 6: 2
[18:21:50] [Worker-ResourceReload-18/WARN]: Invalid frame index on sprite allthetweaks:item/pulsating_black_hole frame 7: 1
[18:21:50] [Worker-ResourceReload-0/WARN]: Unused frames in sprite evilcraft:block/poison_still: [20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]
[18:21:50] [Worker-ResourceReload-14/WARN]: Invalid frame index on sprite allthetweaks:item/dimensional_seed frame 1: 1
[18:21:50] [Worker-ResourceReload-14/WARN]: Invalid frame index on sprite allthetweaks:item/dimensional_seed frame 2: 2
[18:21:50] [Worker-ResourceReload-5/WARN]: Exception loading blockstate definition: 'allthemodium:blockstates/soul_lava.json' missing model for variant: 'allthemodium:soul_lava#level=6'
[18:21:50] [Worker-ResourceReload-5/WARN]: Exception loading blockstate definition: 'allthemodium:blockstates/soul_lava.json' missing model for variant: 'allthemodium:soul_lava#level=7'
[18:21:50] [Worker-ResourceReload-5/WARN]: Exception loading blockstate definition: 'allthemodium:blockstates/soul_lava.json' missing model for variant: 'allthemodium:soul_lava#level=8'
[18:21:50] [Worker-ResourceReload-5/WARN]: Exception loading blockstate definition: 'allthemodium:blockstates/soul_lava.json' missing model for variant: 'allthemodium:soul_lava#level=10'
[18:21:50] [Worker-ResourceReload-5/WARN]: Exception loading blockstate definition: 'allthemodium:blockstates/soul_lava.json' missing model for variant: 'allthemodium:soul_lava#level=9'
[18:21:50] [Worker-ResourceReload-5/WARN]: Exception loading blockstate definition: 'allthemodium:blockstates/soul_lava.json' missing model for variant: 'allthemodium:soul_lava#level=12'
[18:21:50] [Worker-ResourceReload-5/WARN]: Exception loading blockstate definition: 'allthemodium:blockstates/soul_lava.json' missing model for variant: 'allthemodium:soul_lava#level=11'
[18:21:50] [Worker-ResourceReload-5/WARN]: Exception loading blockstate definition: 'allthemodium:blockstates/soul_lava.json' missing model for variant: 'allthemodium:soul_lava#level=14'
[18:21:50] [Worker-ResourceReload-5/WARN]: Exception loading blockstate definition: 'allthemodium:blockstates/soul_lava.json' missing model for variant: 'allthemodium:soul_lava#level=13'
[18:21:50] [Worker-ResourceReload-5/WARN]: Exception loading blockstate definition: 'allthemodium:blockstates/soul_lava.json' missing model for variant: 'allthemodium:soul_lava#level=15'
[18:21:50] [Worker-ResourceReload-5/WARN]: Exception loading blockstate definition: 'allthemodium:blockstates/soul_lava.json' missing model for variant: 'allthemodium:soul_lava#level=0'
[18:21:50] [Worker-ResourceReload-5/WARN]: Exception loading blockstate definition: 'allthemodium:blockstates/soul_lava.json' missing model for variant: 'allthemodium:soul_lava#level=1'
[18:21:50] [Worker-ResourceReload-5/WARN]: Exception loading blockstate definition: 'allthemodium:blockstates/soul_lava.json' missing model for variant: 'allthemodium:soul_lava#level=2'
[18:21:50] [Worker-ResourceReload-5/WARN]: Exception loading blockstate definition: 'allthemodium:blockstates/soul_lava.json' missing model for variant: 'allthemodium:soul_lava#level=3'
[18:21:50] [Worker-ResourceReload-5/WARN]: Exception loading blockstate definition: 'allthemodium:blockstates/soul_lava.json' missing model for variant: 'allthemodium:soul_lava#level=4'
[18:21:50] [Worker-ResourceReload-5/WARN]: Exception loading blockstate definition: 'allthemodium:blockstates/soul_lava.json' missing model for variant: 'allthemodium:soul_lava#level=5'
[18:21:50] [Worker-ResourceReload-3/INFO]: Executing phase CLIENT_SETUP for plugin class PatchouliPlugin
[18:21:50] [Worker-ResourceReload-3/INFO]: Executing phase CLIENT_SETUP for plugin class CuriosPlugin
[18:21:50] [Worker-ResourceReload-14/INFO]: Registering config screens for mod charmofundying with 1 config(s)
[18:21:50] [Placebo Patreon Trail Loader/INFO]: Loading patreon trails data...
[18:21:50] [Placebo Patreon Wing Loader/INFO]: Loading patreon wing data...
[18:21:50] [Placebo Patreon Trail Loader/INFO]: Loaded 39 patreon trails.
[18:21:50] [Worker-ResourceReload-15/INFO]: [KONKRETE] Client-side libs ready to use!
[18:21:50] [Placebo Patreon Wing Loader/INFO]: Loaded 30 patreon wings.
[18:21:50] [Worker-ResourceReload-0/INFO]: Client setup complete.
[18:21:50] [Worker-ResourceReload-14/INFO]: Waystones integration loaded.
[18:21:51] [Worker-ResourceReload-17/INFO]: Initialized HolidayManager.
[18:21:51] [Worker-ResourceReload-8/INFO]: Dispatching ForgeZClientSetup (as ZClientSetup) to 40 listeners
[18:21:51] [Worker-ResourceReload-4/INFO]: Registering S2C receiver with id ae2wtlib:update_wut
[18:21:51] [Worker-ResourceReload-4/INFO]: Registering S2C receiver with id ae2wtlib:update_restock
[18:21:51] [Worker-ResourceReload-4/INFO]: Registering S2C receiver with id ae2wtlib:restock_amounts
[18:21:51] [Worker-ResourceReload-5/WARN]: Exception loading blockstate definition: 'ars_nouveau:blockstates/magelight_torch.json' missing model for variant: 'ars_nouveau:magelight_torch#facing=east,floor=true,level=1,roof=true'
[18:21:51] [Worker-ResourceReload-5/WARN]: Exception loading blockstate definition: 'ars_nouveau:blockstates/magelight_torch.json' missing model for variant: 'ars_nouveau:magelight_torch#facing=east,floor=true,level=0,roof=true'
[18:21:51] [Worker-ResourceReload-5/WARN]: Exception loading blockstate definition: 'ars_nouveau:blockstates/magelight_torch.json' missing model for variant: 'ars_nouveau:magelight_torch#facing=east,floor=true,level=3,roof=true'
[18:21:51] [Worker-ResourceReload-5/WARN]: Exception loading blockstate definition: 'ars_nouveau:blockstates/magelight_torch.json' missing model for variant: 'ars_nouveau:magelight_torch#facing=north,floor=true,level=10,roof=true'
[18:21:51] [Worker-ResourceReload-5/WARN]: Exception loading blockstate definition: 'ars_nouveau:blockstates/magelight_torch.json' missing model for variant: 'ars_nouveau:magelight_torch#facing=north,floor=true,level=11,roof=true'
[18:21:51] [Worker-ResourceReload-5/WARN]: Exception loading blockstate definition: 'ars_nouveau:blockstates/magelight_torch.json' missing model for variant: 'ars_nouveau:magelight_torch#facing=north,floor=true,level=9,roof=true'
[18:21:51] [Worker-ResourceReload-5/WARN]: Exception loading blockstate definition: 'ars_nouveau:blockstates/magelight_torch.json' missing model for variant: 'ars_nouveau:magelight_torch#facing=east,floor=true,level=2,roof=true'
[18:21:51] [Worker-ResourceReload-5/WARN]: Exception loading blockstate definition: 'ars_nouveau:blockstates/magelight_torch.json' missing model for variant: 'ars_nouveau:magelight_torch#facing=east,floor=true,level=7,roof=true'
[18:21:51] [Worker-ResourceReload-5/WARN]: Exception loading blockstate definition: 'ars_nouveau:blockstates/magelight_torch.json' missing model for variant: 'ars_nouveau:magelight_torch#facing=north,floor=true,level=4,roof=true'
[18:21:51] [Worker-ResourceReload-5/WARN]: Exception loading blockstate definition: 'ars_nouveau:blockstates/magelight_torch.json' missing model for variant: 'ars_nouveau:magelight_torch#facing=east,floor=true,level=8,roof=true'
[18:21:51] [Worker-ResourceReload-5/WARN]: Exception loading blockstate definition: 'ars_nouveau:blockstates/magelight_torch.json' missing model for variant: 'ars_nouveau:magelight_torch#facing=north,floor=true,level=14,roof=true'
[18:21:51] [Worker-ResourceReload-5/WARN]: Exception loading blockstate definition: 'ars_nouveau:blockstates/magelight_torch.json' missing model for variant: 'ars_nouveau:magelight_torch#facing=east,floor=true,level=12,roof=true'
[18:21:51] [Worker-ResourceReload-5/WARN]: Exception loading blockstate definition: 'ars_nouveau:blockstates/magelight_torch.json' missing model for variant: 'ars_nouveau:magelight_torch#facing=east,floor=true,level=13,roof=true'
[18:21:51] [Worker-ResourceReload-5/WARN]: Exception loading blockstate definition: 'ars_nouveau:blockstates/magelight_torch.json' missing model for variant: 'ars_nouveau:magelight_torch#facing=north,floor=true,level=13,roof=true'
[18:21:51] [Worker-ResourceReload-5/WARN]: Exception loading blockstate definition: 'ars_nouveau:blockstates/magelight_torch.json' missing model for variant: 'ars_nouveau:magelight_torch#facing=north,floor=true,level=3,roof=true'
[18:21:51] [Worker-ResourceReload-5/WARN]: Exception loading blockstate definition: 'ars_nouveau:blockstates/magelight_torch.json' missing model for variant: 'ars_nouveau:magelight_torch#facing=east,floor=true,level=14,roof=true'
[18:21:51] [Worker-ResourceReload-5/WARN]: Exception loading blockstate definition: 'ars_nouveau:blockstates/magelight_torch.json' missing model for variant: 'ars_nouveau:magelight_torch#facing=east,floor=true,level=11,roof=true'
[18:21:51] [Worker-ResourceReload-5/WARN]: Exception loading blockstate definition: 'ars_nouveau:blockstates/magelight_torch.json' missing model for variant: 'ars_nouveau:magelight_torch#facing=north,floor=true,level=2,roof=true'
[18:21:51] [Worker-ResourceReload-5/WARN]: Exception loading blockstate definition: 'ars_nouveau:blockstates/magelight_torch.json' missing model for variant: 'ars_nouveau:magelight_torch#facing=north,floor=true,level=5,roof=true'
[18:21:51] [Worker-ResourceReload-5/WARN]: Exception loading blockstate definition: 'ars_nouveau:blockstates/magelight_torch.json' missing model for variant: 'ars_nouveau:magelight_torch#facing=east,floor=true,level=15,roof=true'
[18:21:51] [Worker-ResourceReload-5/WARN]: Exception loading blockstate definition: 'ars_nouveau:blockstates/magelight_torch.json' missing model for variant: 'ars_nouveau:magelight_torch#facing=east,floor=true,level=9,roof=true'
[18:21:51] [Worker-ResourceReload-5/WARN]: Exception loading blockstate definition: 'ars_nouveau:blockstates/magelight_torch.json' missing model for variant: 'ars_nouveau:magelight_torch#facing=north,floor=true,level=15,roof=true'
[18:21:51] [Worker-ResourceReload-5/WARN]: Exception loading blockstate definition: 'ars_nouveau:blockstates/magelight_torch.json' missing model for variant: 'ars_nouveau:magelight_torch#facing=east,floor=true,level=6,roof=true'
[18:21:51] [Worker-ResourceReload-5/WARN]: Exception loading blockstate definition: 'ars_nouveau:blockstates/magelight_torch.json' missing model for variant: 'ars_nouveau:magelight_torch#facing=north,floor=true,level=12,roof=true'
[18:21:51] [Worker-ResourceReload-5/WARN]: Exception loading blockstate definition: 'ars_nouveau:blockstates/magelight_torch.json' missing model for variant: 'ars_nouveau:magelight_torch#facing=north,floor=true,level=8,roof=true'
[18:21:51] [Worker-ResourceReload-5/WARN]: Exception loading blockstate definition: 'ars_nouveau:blockstates/magelight_torch.json' missing model for variant: 'ars_nouveau:magelight_torch#facing=north,floor=true,level=0,roof=true'
[18:21:51] [Worker-ResourceReload-5/WARN]: Exception loading blockstate definition: 'ars_nouveau:blockstates/magelight_torch.json' missing model for variant: 'ars_nouveau:magelight_torch#facing=north,floor=true,level=7,roof=true'
[18:21:51] [Worker-ResourceReload-5/WARN]: Exception loading blockstate definition: 'ars_nouveau:blockstates/magelight_torch.json' missing model for variant: 'ars_nouveau:magelight_torch#facing=east,floor=true,level=4,roof=true'
[18:21:51] [Worker-ResourceReload-5/WARN]: Exception loading blockstate definition: 'ars_nouveau:blockstates/magelight_torch.json' missing model for variant: 'ars_nouveau:magelight_torch#facing=east,floor=true,level=5,roof=true'
[18:21:51] [Worker-ResourceReload-5/WARN]: Exception loading blockstate definition: 'ars_nouveau:blockstates/magelight_torch.json' missing model for variant: 'ars_nouveau:magelight_torch#facing=north,floor=true,level=6,roof=true'
[18:21:51] [Worker-ResourceReload-5/WARN]: Exception loading blockstate definition: 'ars_nouveau:blockstates/magelight_torch.json' missing model for variant: 'ars_nouveau:magelight_torch#facing=east,floor=true,level=10,roof=true'
[18:21:51] [Worker-ResourceReload-5/WARN]: Exception loading blockstate definition: 'ars_nouveau:blockstates/magelight_torch.json' missing model for variant: 'ars_nouveau:magelight_torch#facing=north,floor=true,level=1,roof=true'
[18:21:52] [Render thread/INFO]: Initializing PonderJS - Run events.
[18:21:52] [Render thread/ERROR]: Error in 'Ponder.registry': Provided items must not be empty!
[18:21:52] [Render thread/ERROR]: java.lang.IllegalArgumentException: Provided items must not be empty!
